"Manufacturer Part #"	"Manufacturer"	"Product Name"	"Product Description"	"Category: Nextag Numeric ID"	"Price"	"Product Condition"	"MSRP"	"Stock Status"	"Click-Out URL"	"Image URL"
"S40117L "	"Avianne & Co"	"Lemon Quartz Diamond Designer Gemstone Earrings in White Gold"	"Catch a lot of attention with this fabulous design! This beautiful pair of earrings features a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the gemstones. The stones featured in this set are eye catching cushion cut lemon quartz gemstones both securely set in a prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	449	"new"	1350	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9407/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40117la.jpg"
"S40110L "	"Avianne & Co"	"Lemon Quartz Diamond Designer Gemstone Earrings in White Gold"	"Catch a lot of attention with this fabulous design! This beautiful pair of earrings features a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the gemstones. The stones featured in this set are eye catching round cut lemon quartz gemstones both securely set in a prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3.
"	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	399	"new"	1200	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9408/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40110la.jpg"
"S40114LQ "	"Avianne & Co"	"Lemon Quartz Diamond Designer Gemstone Earrings in White Gold"	"These dazzling earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set. The earrings also feature two oval shaped checkerboard cut lemon quartz gemstones securely set in a 4 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	389	"new"	1170	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9409/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40114lqa.jpg"
"S41784L "	"Avianne & Co"	"Lemon Quartz Diamond Drop Gemstone Earrings in White Gold"	"Be the center of attention with this outstanding piece of jewelry! Handcrafted in 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set around the central gemstone. The stone featured in this set is an alluring princess cut lemon quartz gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	389	"new"	1170	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9410/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s41784la.jpg"
"S17612L "	"Avianne & Co"	"Lemon Quartz Diamond Drop Gemstone Earrings in Two Tone Gold"	"Be the topic of discussion with this beautiful piece of jewelry! This beautiful pair of earrings features a highly polished frame covered in dazzling round cut diamonds surrounding the central gemstone in a unique prong setting. The stone featured is an eye catching oval shaped checkerboard cut lemon quartz gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	369	"new"	1110	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9411/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17612la.jpg"
"E11382 "	"Avianne & Co"	"Lemon Quartz Diamond Gemstone Earrings in White Gold"	"These simple yet fashionable pair of earrings make the perfect gift! Handcrafted in beautiful 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set surrounding the center gemstone. The featured stone is an alluring cushion cut lemon quartz gemstone securely set in a lovely 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	399	"new"	1200	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9412/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e11382a.jpg"
"E0024646 "	"Avianne & Co"	"Lemon Quartz Diamond Gemstone Earrings in Two Tone Gold"	"These simple yet fashionable pair of earrings make the perfect gift! Handcrafted in beautiful 14k white and yellow gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set surrounding the center gemstone. The featured stone is an alluring oval cut lemon quartz gemstone securely set in a lovely 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	389	"new"	1170	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9413/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/0/e0024646a.jpg"
"E4456 "	"Avianne & Co"	"Yellow and Green Sapphire Diamond Gemstone Earrings in White Gold"	"A striking look to complement your style! These beautiful earrings feature a highly polished 14k white gold frame covered in dazzling yellow round cut diamonds uniquely bezel set leading all the way down to a lovely gemstone. The stone featured in this pair of earrings is a designer cut green sapphire gemstone.
"	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	509	"new"	1530	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9414/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/4/e4456a.jpg"
"GE0999Q "	"Avianne & Co"	"Green Quartz Diamond Drop Gemstone Earrings in White Gold"	"Express your eternal love with this exquisite pair of earrings! Handcrafted in 14k white gold, these earrings feature a pear shaped frame covered in dazzling round cut diamonds uniquely prong set. The featured stone is an eye catching pear cut lemon quartz gemstone securely set in a lovely 3 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	449	"new"	1350	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9415/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/e/ge0999qa.jpg"
"GE0997Q "	"Avianne & Co"	"Green Quartz Diamond Drop Gemstone Earrings in White Gold"	"This simple yet fashionable pair of earrings make the perfect gift! Handcrafted in 14k white gold, these earrings feature a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the center gemstone. The featured stone is an eye catching radiant cut genuine green quartz gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	509	"new"	1530	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9416/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/e/ge0997qa.jpg"
"GE1274 "	"Avianne & Co"	"Diamond Drop Earrings in White Gold"	"Dare to be glamorous with this stunning pair of earrings! Handcrafted in 14k white gold, these earrings feature a lovely design covered in dazzling round cut diamonds uniquely prong set across the entire frame. The color of the diamonds are G/H and the clarity is SI2/SI3."	"                 2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings "	539	"new"	1620	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9418/s/diamond-drop-earrings-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/e/ge1274a.jpg"
"S8101A "	"Avianne & Co"	"Diamond Chandelier Earrings in White Gold"	"Simply elegant! This handcrafted 14k white gold pair of earrings features a truly amazing design covered in dazzling round cut diamonds. The frame features a lovely chandelier design leading to the central heart in the center. The color of the diamonds are G/H and the clarity is SI2/SI3."	"                 2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings "	449	"new"	1350	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9419/s/diamond-drop-earrings-in-white-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/8/s8101aa.jpg"
"GE1000GG "	"Avianne & Co"	"Green Amethyst Diamond Drop Gemstone Earrings in White Gold"	"The finishing touch to your look! Handcrafted in lovely 14k white gold, this pair of earrings features dazzling round cut diamonds uniquely prong set in a triangle shape surrounding the central gemstone. The stone featured is an eye catching trilliant cut green amethyst gemstone securely set in a beautiful 3 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	449	"new"	1350	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9420/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/e/ge1000gga.jpg"
"S17803G "	"Avianne & Co"	"Green Amethyst Diamond Gemstone Earrings in White Gold"	"This pair of earrings makes a stunning addition to any jewelry collection! Handcrafted in 14k white gold, these earrings feature a lovely design showcasing a lovely oval shaped checkerboard cut genuine green amethyst gemstone securely set in a beautiful 4 prong setting. The set also features sparkling diamond accents above the gemstone. The color of the diamonds are H/I and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	199	"new"	600	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9421/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17803ga.jpg"
"SE20768 "	"Avianne & Co"	"Green Amethyst Diamond Gemstone Earrings in White Gold"	"Treat yourself to this colorful treasure! Handcrafted in 14k white gold these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set surrounding the gemstones. The stones featured in this set are a very large and noticeable pear cut green amethyst and an oval cut rich pink tourmaline gemstones both securely prong set in a lovely prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	879	"new"	2640	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9422/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/e/se20768a.jpg"
"S21499GA "	"Avianne & Co"	"Green Amethyst Diamond Designer Gemstone Earrings in White Gold"	"Dress yourself up with something spectacular! Handcrafted in beautiful 14k white gold, these earrings feature a lovely design covered in dazzling round cut diamonds uniquely prong set around the gemstones. The featured stone in this set is an eye catching radiant cut genuine green amethyst gemstone securely held in a lovely 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	449	"new"	1350	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9423/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/2/s21499gaa.jpg"
"S40110GB "	"Avianne & Co"	"Green Amethyst Diamond Designer Gemstone Earrings in White Gold"	"Catch a lot of attention with this fabulous design! Handcrafted in lustrous 14k white gold, these earrings feature a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the gemstones. The featured stone is a round cut genuine green amethyst gemstone securely set in a beautiful 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"Gemstone                  2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings s"	439	"new"	1320	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/9424/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40110gba.jpg"
